"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN","TSUN","WDFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-09","17.22","0.00",,"26","15",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-10","10.07","0.00",,"26","16",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-11","8.50","0.00",,"36","17",,"  270",,,,,,"    1",,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-12","9.62","0.45",,"34","30",,"   45","    1",,,"    1",,,,,,,,"    1",,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-13","8.05","0.00",,"39","32",,"  225","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-14","10.51","0.00",,"36","22",,"  315","    1",,,,,,,,,,,"    1",,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-15","18.34","0.00",,"22","8",,"  270",,,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-16","14.32","0.00",,"16","4",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-17","14.99","1.18",,"45","14",,"  180","    1",,,"    1",,"    1",,,,,,,,"    1","    1","    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-18","17.67","0.26",,"37","6",,"  270","    1",,,,,,,,,,,,,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-19","14.54","0.00",,"10","0",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-20","11.41","0.00",,"15","3",,"  270",,,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-21","10.51","0.00",,"23","6",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-22","16.78","0.00",,"33","17",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-23","8.05","0.00",,"33","20",,"  360",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-24","8.72","0.00",,"47","31",,"  270",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-25","6.93","0.00",,"38","33",,"   90",,,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-26","15.43","0.28",,"33","9",,"   45","    1",,,,,,,,"    1",,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-27","12.30","0.07",,"34","2",,"   90","    1",,,"    1",,"    1",,,,,,,,"    1","    1","    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-28","16.33","1.31",,"51","34",,"  180","    1","    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-29","10.29","0.00",,"43","34",,"  270","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-30","9.62","0.00",,"36","26",,"  360",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01-31","7.61","0.00",,"33","20",,"  360",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-01","7.38","0.02",,"27","19",,"  360","    1",,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-02","9.40","0.00",,"29","17",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-03","14.99","0.00",,"38","18",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-04","12.53","0.00",,"36","22",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-05","7.16","0.00",,"39","26",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-06","11.41","0.00",,"43","28",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-07","10.51","0.00",,"47","25",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-08","12.30","0.57",,"25","16",,"   45","    1","    1","    1","    1",,"    1",,,,,,,,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-09","12.97","0.51",,"20","16",,"  360","    1",,,"    1",,"    1",,,,,,,"    1","    1","    1","    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-10","12.30","0.00",,"18","9",,"  360",,,,,,"    1",,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-11","15.21","1.00",,"27","16",,"   45","    1","    1",,"    1",,"    1",,,,,,,,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-12","10.29","0.00",,"32","24",,"   45","    1",,,,,"    1",,,,,,,"    1","    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-13","10.29","0.01",,"40","28",,"  315","    1",,,,,"    1",,,,,,,"    1","    1","    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-14","16.33","0.00",,"32","20",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-15","5.59","0.00",,"40","13",,"   90",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-16","13.65","0.00",,"39","25",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-17","6.71","0.00",,"37","16",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-18","6.71","0.00",,"48","27",,"  270",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-19","6.04","0.00",,"44","23",,"  315","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-20","6.93","0.00",,"47","34",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-21","4.70","0.19",,"49","38",,"  315","    1","    1",,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-22","12.53","0.00",,"49","35",,"  360",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-23","16.78","0.33",,"35","27",,"   90","    1",,,"    1",,"    1",,,,,,,"    1","    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-24","17.00","0.43",,"42","30",,"  270","    1",,,"    1",,"    1",,,,,,,"    1","    1","    1","    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-25","16.55","0.00",,"36","27",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-26","17.22","0.05",,"33","17",,"  315","    1",,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-27","19.69","0.00",,"29","13",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02-28","11.63","0.00",,"34","16",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-01","6.71","0.00",,"32","21",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-02","16.78","0.46",,"32","24",,"   45","    1",,,"    1",,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-03","21.03","0.42",,"36","30",,"   45","    1",,,"    1",,"    1",,,,,,"    1",,"    1","    1","    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-04","15.88","0.00",,"46","33",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-05","14.09","0.00",,"49","33",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-06","8.50","0.00",,"40","29",,"  180",,,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-07","5.14","0.00",,"51","34",,"  135","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-08","9.40","0.13",,"47","39",,"  315","    1",,"    1",,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-09","10.51","0.37",,"39","31",,"  360","    1",,,"    1",,"    1",,,,,,,,"    1","    1","    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-10","10.51","0.94",,"46","33",,"  225","    1","    1",,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-11","18.79","0.00",,"47","33",,"  360",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-12","9.84","0.00",,"42","27",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-13","11.41","0.00",,"44","31",,"  180",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-14","3.80","0.00",,"52","36",,"  135",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-15","8.95","0.11",,"49","37",,"  180","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-16","15.88","0.00",,"46","25",,"  315",,,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-17","20.13","0.02",,"39","22",,"  315",,,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-18","10.07","0.20",,"32","27",,"  315","    1",,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-19","18.12","0.00",,"45","29",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-20","15.88","0.00",,"50","34",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-21","11.41","0.63",,"44","32",,"   90","    1",,,"    1",,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-22","19.91","0.18",,"57","42",,"  315","    1","    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-23","12.08","0.00",,"69","40",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-24","4.70","0.00",,"64","41",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-25","12.30","0.02",,"53","36",,"  315","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-26","12.30","0.00",,"52","35",,"  360",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-27","10.29","0.43",,"50","39",,"  135","    1","    1",,"    1",,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-28","6.49","0.66",,"54","45",,"  360","    1","    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-29","10.74","0.50",,"45","38",,"   45","    1",,,,,,,,,,,,,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-30","12.75","0.00",,"52","37",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03-31","9.62","0.00",,"51","35",,"  180",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-01","9.40","0.01",,"62","44",,"  315",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-02","10.51","0.00",,"50","39",,"   90","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-03","13.65","0.01",,"52","39",,"  180",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-04","10.29","0.00",,"58","40",,"  360",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-05","10.07","0.00",,"52","40",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-06","9.40","0.16",,"54","43",,"  180","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-07","16.33","0.35",,"57","39",,"  315","    1","    1","    1",,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-08","10.96","0.00",,"55","36",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-09","14.09","0.00",,"50","39",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-10","12.75","0.26",,"62","47",,"  225","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-11","9.84","0.00",,"66","46",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-12","8.28","0.32",,"50","44",,"   90","    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-13","10.29","0.58",,"58","45",,"  180","    1","    1","    1",,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-14","10.29","0.00",,"68","48",,"  225","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-15","10.51","0.00",,"68","47",,"  180",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-16","16.78","0.31",,"65","52",,"  315","    1","    1","    1",,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-17","14.54","0.00",,"62","46",,"  270",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-18","13.20","0.00",,"68","47",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-19","9.17","0.15",,"73","50",,"  180",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-20","14.54","0.00",,"64","51",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-21","8.28","0.00",,"59","46",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-22","10.96","0.00",,"61","43",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-23","11.86","0.00",,"57","41",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-24","14.09","0.00",,"75","46",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-25","10.29","0.00",,"68","48",,"   90",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-26","8.05","0.00",,"61","47",,"   90","    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-27","7.61","0.06",,"70","49",,"  180","    1","    1","    1",,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-28","10.07","0.00",,"72","51",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-29","7.83","0.02",,"56","49",,"   90","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04-30","9.40","0.00",,"73","53",,"  135","    1","    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-01","13.20","0.10",,"73","51",,"  315","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-02","12.97","0.00",,"64","46",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-03","10.07","0.00",,"60","49",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-04","10.29","0.07",,"61","50",,"   45",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-05","13.87","0.00",,"72","50",,"  360",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-06","13.20","0.08",,"66","50",,"  315","    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-07","10.96","0.64",,"60","48",,"  135","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-08","11.86","0.55",,"63","50",,"  135","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-09","12.75","0.00",,"72","50",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-10","10.74","0.00",,"72","56",,"  360",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-11","14.09","0.00",,"65","48",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-12","14.09","0.10",,"70","52",,"  315",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-13","17.45","0.00",,"66","47",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-14","12.30","0.00",,"75","48",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-15","6.71","0.01",,"71","52",,"  225","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-16","7.83","0.86",,"75","53",,"  180","    1",,"    1",,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-17","11.41","0.58",,"60","50",,"  360","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-18","8.72","0.16",,"66","49",,"  360","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-19","6.04","0.40",,"53","48",,"   90","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-20","9.17","0.00",,"56","46",,"   45",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-21","6.49","0.00",,"64","44",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-22","5.37","0.00",,"71","51",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-23","6.71","0.38",,"86","53",,"  225","    1",,"    1",,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-24","11.63","0.00",,"76","61",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-25","8.50","0.69",,"77","60",,"  225","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-26","11.41","0.25",,"67","62",,"  270","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-27","14.09","0.00",,"66","50",,"  360",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-28","12.97","0.00",,"66","50",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-29","12.30","0.00",,"74","53",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-30","13.20","0.00",,"69","56",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05-31","14.76","0.00",,"69","58",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-01","12.97","0.00",,"85","59",,"  270",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-02","14.54","0.00",,"74","57",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-03","10.74","0.00",,"74","56",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-04","8.28","0.00",,"80","59",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-05","9.62","0.00",,"73","57",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-06","15.21","0.82",,"69","63",,"  180","    1","    1","    1",,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-07","10.29","0.10",,"87","58",,"  270","    1","    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-08","7.16","0.00",,"78","64",,"  360",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-09","10.51","0.00",,"73","58",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-10","9.62","0.00",,"81","61",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-11","10.07","0.00",,"71","59",,"  180","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-12","15.21","0.00",,"72","65",,"  180","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-13","11.86","0.00",,"75","63",,"  180","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-14","10.74","0.00",,"76","64",,"  180","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-15","7.83","0.00",,"90","69",,"  225","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-16","7.83","0.00",,"80","68",,"  180","    1",,,,,,,"    1",,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-17","7.38","0.00",,"77","66",,"  180","    1",,,,,,,"    1",,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-18","9.62","0.00",,"82","67",,"  180","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-19","10.51","0.00",,"98","73",,"   45",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-20","9.62","0.00",,"82","69",,"  135",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-21","10.29","0.13",,"74","67",,"  180","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-22","12.08","0.00",,"87","72",,"  270","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-23","10.74","0.00",,"88","68",,"  180","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-24","10.29","0.09",,"82","70",,"   90","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-25","12.53","0.03",,"84","70",,"  270","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-26","15.21","0.00",,"82","69",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-27","16.55","0.04",,"81","68",,"  180","    1","    1","    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-28","11.63","0.00",,"78","65",,"  180",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-29","9.17","0.01",,"77","65",,"  270","    1","    1","    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06-30","10.96","0.15",,"77","66",,"  180",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-07-01","8.05","0.00",,"81","66",,"  180","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-07-02","8.28","0.00",,"82","64",,"  180","    1",,,,,,,"    1",,,,,,,,,,,
